id,type,contentType,pagetitle,longtitle,description,alias,link_attributes,published,pub_date,unpub_date,parent,isfolder,introtext,content,richtext,template,menuindex,searchable,cacheable,createdby,createdon,editedby,editedon,deleted,deletedon,deletedby,publishedon,publishedby,menutitle,donthit,privateweb,privatemgr,content_dispo,hidemenu,class_key,context_key,content_type,uri,uri_override,hide_children_in_tree,show_in_tree,properties,alias_visible,file_uri
<td class=""xl115"" width=""51"">0,00</td>
<td class=""xl115"" width=""53"">21,13</td>
<td class=""xl115"" width=""61"">2,00</td>
<td class=""xl115"" width=""51"">0,00</td>
<td class=""xl115"" width=""68"">89,96</td>
<td class=""xl115"" width=""63"">87,96</td>
<td class=""xl119"" width=""136"">Насос на ГВП 4К12/172</td>
<td class=""xl119"" width=""134"">Насос на ГВП NB65-160/167 із частотним регулятором</td>
</tr>
<tr>
<td class=""xl116"" colspan=""3"" height=""35"">Усього за підпунктом 2.1.1</td>
<td class=""xl118"">2544,45</td>
<td class=""xl77"">2544,45</td>
<td class=""xl77"">2544,45</td>
<td class=""xl77"">0,00</td>
<td class=""xl120"">44,22</td>
<td class=""xl111""> </td>
<td class=""xl77"">66,38</td>
<td class=""xl77"">396,07</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">270,23</td>
<td class=""xl77"">87,57</td>
<td class=""xl77"">0,36</td>
<td class=""xl77"">754,23</td>
<td class=""xl77"">666,66</td>
<td class=""xl113"" width=""136""> </td>
<td class=""xl113"" width=""134""> </td>
</tr>
<tr>
<td class=""xl83"" height=""20"">  2.1.2 </td>
<td class=""xl96"" colspan=""16"" width=""801"">Заходи щодо забезпечення технологічного та/або комерційного обліку ресурсів, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl83"" height=""16""> </td>
<td class=""xl83""> </td>
<td class=""xl83""> </td>
<td class=""xl83"">х</td>
<td class=""xl86"" width=""99"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83""> </td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""23"">Усього за підпунктом 2.1.2</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl92""> </td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl89"" height=""25"">  2.1.3</td>
<td class=""xl83"" colspan=""16"">Інші заходи, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl92"" height=""20""> </td>
<td class=""xl95""> </td>
<td class=""xl92""> </td>
<td class=""xl91"">х</td>
<td class=""xl93"" width=""99"">х</td>
<td class=""xl91"">х</td>
<td class=""xl92"">х</td>
<td class=""xl92"">х</td>
<td class=""xl92""> </td>
<td class=""xl91"">х</td>
<td class=""xl91"">х</td>
<td class=""xl91"">х</td>
<td class=""xl91"">х</td>
<td class=""xl91"">х</td>
<td class=""xl91"">х</td>
<td class=""xl91"">х</td>
<td class=""xl98"" width=""63"">х</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""15"">Усього за підпунктом 2.1.3</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl92""> </td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl78"" colspan=""3"" height=""25"">Усього за пунктом 2.1</td>
<td class=""xl79"">2544,45</td>
<td class=""xl79"">2544,45</td>
<td class=""xl79"">2544,45</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">44,22</td>
<td class=""xl79""> </td>
<td class=""xl79"">66,38</td>
<td class=""xl79"">396,07</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">270,23</td>
<td class=""xl79"">87,57</td>
<td class=""xl79"">0,36</td>
<td class=""xl79"">754,23</td>
<td class=""xl79"">666,66</td>
<td class=""xl119"" width=""136""> </td>
<td class=""xl119"" width=""134""> </td>
</tr>
<tr>
<td class=""xl89"" height=""32"">  2.2</td>
<td class=""xl97"" colspan=""18"" width=""928"">Інші заходи (не звільняється від оподаткування згідно з пунктом 154.9 статті 154 Податкового кодексу України), з урахуванням:  </td>
</tr>
<tr>
<td class=""xl88"" width=""49"" height=""29""> 2.2.1</td>
<td class=""xl96"" colspan=""16"" width=""801"">Заходи зі зниження питомих витрат, а також втрат ресурсів, з них:</td>
<td class=""xl96"" width=""136""> </td>
<td class=""xl96"" width=""134""> </td>
</tr>
<tr>
<td class=""xl83"" height=""19""> </td>
<td class=""xl83""> </td>
<td class=""xl83""> </td>
<td class=""xl83"">х</td>
<td class=""xl86"" width=""99"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83""> </td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х </td>
<td class=""xl83"">х </td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""19"">Усього за підпунктом 2.2.1</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl92""> </td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl83"">х </td>
<td class=""xl83"">х </td>
</tr>
<tr>
<td class=""xl87"" width=""49"" height=""27""> 2.2.2</td>
<td class=""xl96"" colspan=""16"" width=""801"">Заходи щодо забезпечення технологічного та/або комерційного обліку ресурсів, з них:</td>
<td class=""xl96"" width=""136""> </td>
<td class=""xl96"" width=""134""> </td>
</tr>
<tr>
<td class=""xl83"" height=""17""> </td>
<td class=""xl83""> </td>
<td class=""xl83""> </td>
<td class=""xl83"">х</td>
<td class=""xl86"" width=""99"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83""> </td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83""> </td>
<td class=""xl83""> </td>
</tr>
<tr>
<td class=""xl83"" colspan=""3"" height=""23"">Усього за підпунктом 2.2.2</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl92""> </td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl91"">0,00</td>
<td class=""xl83""> </td>
<td class=""xl83""> </td>
</tr>
<tr>
<td class=""xl83"" height=""21""> 2.2.1</td>
<td class=""xl96"" colspan=""16"" width=""801"">Заходи щодо впровадження та розвитку інформаційних технологій, з них:</td>
<td class=""xl96"" width=""136""> </td>
<td class=""xl96"" width=""134""> </td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""24"">Усього за підпунктом 2.2.1</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77""> </td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl85"">х </td>
<td class=""xl85"">х </td>
</tr>
<tr>
<td class=""xl87"" width=""49"" height=""22"">  2.2.1</td>
<td class=""xl96"" colspan=""18"" width=""928"">Заходи щодо модернізації та закупівлі транспортних засобів спеціального та спеціалізованого призначення, з них:</td>
</tr>
<tr>
<td class=""xl94"" height=""21""> </td>
<td class=""xl84""> </td>
<td class=""xl92""> </td>
<td class=""xl83"">х</td>
<td class=""xl86"" width=""99"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83""> </td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl83"">х</td>
<td class=""xl91"">х </td>
<td class=""xl91"">х </td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""22"">Усього за підпунктом 2.2.1</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl78""> </td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl80"" width=""136"">х </td>
<td class=""xl80"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl83"" height=""23""> 2.2.3</td>
<td class=""xl83"" colspan=""16"">Інші заходи, з них:</td>
<td class=""xl93"" width=""136""> </td>
<td class=""xl93"" width=""134""> </td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""23"">Усього за підпунктом 2.2.3</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl78""> </td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl85"" colspan=""3"" height=""23"">Усього за пунктом 2.2</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl77"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl78""> </td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">0,00</td>
<td class=""xl93"" width=""136"">х </td>
<td class=""xl93"" width=""134"">х </td>
</tr>
<tr>
<td class=""xl78"" colspan=""3"" height=""24"">Усього за розділом ІІ</td>
<td class=""xl79"">2544,45</td>
<td class=""xl79"">2544,45</td>
<td class=""xl79"">2544,45</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">44,22</td>
<td class=""xl79""> </td>
<td class=""xl79"">66,38</td>
<td class=""xl79"">396,07</td>
<td class=""xl79"">0,00</td>
<td class=""xl79"">270,23</td>
<td class=""xl79"">87,57</td>
<td class=""xl79"">0,36</td>
<td class=""xl79"">754,23</td>
<td class=""xl79"">666,66</td>
<td class=""xl119"" width=""136""> </td>
<td class=""xl119"" width=""134""> </td>
</tr>
<tr>
<td class=""xl133"" colspan=""17"" height=""20"">3                                                                                   Продовження </td>
